state,district,latitude,longitude,region_id
Bihar,East Champaran,26.47575,86.97938,1
Bihar,East Champaran,24.4664,84.66218,4
Bihar,East Champaran,24.03159,84.67439,4
Bihar,East Champaran,24.96463,83.53425,4
Bihar,East Champaran,26.92062,88.17857,1
Bihar,East Champaran,26.82015,84.01747,2
Bihar,East Champaran,26.87863,87.01642,1
Bihar,East Champaran,24.90483,87.62536,3
Bihar,East Champaran,24.96248,83.19114,4
Bihar,East Champaran,27.26586,86.05696,1
Bihar,East Champaran,25.17094,83.68568,4
Bihar,East Champaran,25.97557,84.38338,2
Bihar,East Champaran,26.0815,85.22496,2
Bihar,East Champaran,25.25903,84.73604,4
Bihar,East Champaran,26.06182,83.56692,2
Bihar,East Champaran,24.17341,83.91104,4
Bihar,East Champaran,26.84981,88.1385,1
Bihar,East Champaran,24.70074,85.95196,3
Bihar,East Champaran,26.53084,84.00958,2
Bihar,East Champaran,26.60666,87.47963,1
Bihar,East Champaran,24.7919,88.49523,3
Bihar,East Champaran,26.43428,85.59572,2
Bihar,East Champaran,27.07903,83.84328,2
Bihar,East Champaran,24.2827,87.54494,3
Bihar,East Champaran,26.31075,83.74671,2
Bihar,East Champaran,25.72025,84.49508,4
Bihar,East Champaran,24.99853,85.43272,4
Bihar,East Champaran,24.78233,85.22897,4
Bihar,East Champaran,25.81067,86.1572,3
Bihar,East Champaran,24.44238,86.88938,3
Bihar,East Champaran,25.57663,83.88361,4
Bihar,East Champaran,25.66735,83.29918,4
Bihar,East Champaran,26.08388,83.16094,2
Bihar,East Champaran,26.32394,85.45578,2
Bihar,East Champaran,26.04545,86.71904,1
Bihar,East Champaran,26.81657,85.22996,2
Bihar,East Champaran,24.01224,83.34683,4
Bihar,East Champaran,24.6845,86.02539,3
Bihar,East Champaran,26.5255,87.7932,1
Bihar,East Champaran,24.96301,83.36787,4
Bihar,East Champaran,24.47469,83.64583,4
Bihar,East Champaran,27.41138,86.74148,1
Bihar,East Champaran,25.82389,83.75278,4
Bihar,East Champaran,27.59642,88.29034,1
Bihar,East Champaran,24.95111,84.71697,4
Bihar,East Champaran,25.98936,87.19659,1
Bihar,East Champaran,24.77915,84.87494,4
Bihar,East Champaran,25.76289,84.95454,2
Bihar,East Champaran,25.39991,86.60143,3
Bihar,East Champaran,27.33328,84.77947,2
Bihar,East Champaran,25.48838,85.77037,3
Bihar,East Champaran,26.08334,83.59161,2
Bihar,East Champaran,26.89329,86.26732,1
Bihar,East Champaran,25.43377,87.70422,3
Bihar,East Champaran,27.4551,87.33258,1
Bihar,East Champaran,24.73455,83.10593,4
Bihar,East Champaran,25.30146,83.07269,4
Bihar,East Champaran,25.79024,87.42552,1
Bihar,East Champaran,25.50522,86.85682,3
Bihar,East Champaran,25.42051,84.99809,4
Bihar,East Champaran,27.45993,85.0582,2
Bihar,East Champaran,24.37874,85.20879,4
Bihar,East Champaran,26.66226,87.99236,1
Bihar,East Champaran,25.39225,85.51162,4
Bihar,East Champaran,25.31066,83.51147,4
Bihar,East Champaran,25.8583,86.7401,1
Bihar,East Champaran,25.62413,85.59643,4
Bihar,East Champaran,26.31088,84.68797,2
Bihar,East Champaran,26.08765,83.75734,2
Bihar,East Champaran,25.59996,87.99586,3
Bihar,East Champaran,26.5138,83.47996,2
Bihar,East Champaran,26.89797,86.07362,1
Bihar,East Champaran,26.70997,85.16622,2
Bihar,East Champaran,27.35035,86.5757,1
Bihar,East Champaran,25.30351,87.39744,3
Bihar,East Champaran,26.94006,86.04971,1
Bihar,East Champaran,27.25882,87.98856,1
Bihar,East Champaran,27.21797,84.91187,2
Bihar,East Champaran,26.91511,83.19984,2
Bihar,East Champaran,27.16176,83.71382,2
Bihar,East Champaran,26.07473,87.4923,1
Bihar,East Champaran,25.84991,85.76679,2
Bihar,East Champaran,26.67265,85.07311,2
Bihar,East Champaran,24.67329,85.1869,4
Bihar,East Champaran,27.0732,83.62057,2
Bihar,East Champaran,25.2869,84.84528,4
Bihar,East Champaran,25.71706,84.65569,4
Bihar,East Champaran,27.03669,88.00896,1
Bihar,East Champaran,26.58486,83.20079,2
Bihar,East Champaran,24.7262,84.25729,4
Bihar,East Champaran,24.44333,85.5544,4
Bihar,East Champaran,24.71807,86.70959,3
Bihar,East Champaran,27.30465,84.82519,2
Bihar,East Champaran,25.21349,88.26577,3
Bihar,East Champaran,26.16932,87.20304,1
Bihar,East Champaran,25.26576,86.14824,3
Bihar,East Champaran,26.91464,83.82844,2
Bihar,East Champaran,26.90985,86.03652,1
Bihar,East Champaran,25.45323,85.58095,4
Bihar,East Champaran,25.43435,84.02203,4
Bihar,East Champaran,25.53367,88.27917,3
Bihar,East Champaran,25.40955,85.14915,4
Bihar,East Champaran,25.29399,83.16365,4
Bihar,East Champaran,27.57611,87.73457,1
Bihar,East Champaran,27.56594,83.83201,2
Bihar,East Champaran,24.92892,85.85595,3
Bihar,East Champaran,27.1978,84.29316,2
Bihar,East Champaran,26.34749,88.29954,1
Bihar,East Champaran,26.33106,83.70906,2
Bihar,East Champaran,24.91666,83.62589,4
Bihar,East Champaran,24.07905,85.86707,3
Bihar,East Champaran,24.4867,84.29214,4
Bihar,East Champaran,27.27845,85.52749,2
Bihar,East Champaran,25.74558,88.14719,1
Bihar,East Champaran,24.67187,85.67242,3
Bihar,East Champaran,25.68326,86.89316,3
Bihar,East Champaran,25.68913,86.87813,3
Bihar,East Champaran,26.84463,85.62826,2
Bihar,East Champaran,27.4339,87.22349,1
Bihar,East Champaran,26.8677,86.45973,1
Bihar,East Champaran,27.32005,84.88862,2
Bihar,East Champaran,24.73462,85.94262,3
Bihar,East Champaran,25.201,87.11963,3
Bihar,East Champaran,25.88952,85.48072,2
Bihar,East Champaran,24.66631,87.54127,3
Bihar,East Champaran,24.8447,87.22835,3
Bihar,East Champaran,27.59261,88.24507,1
Bihar,East Champaran,25.32144,87.85202,3
Bihar,East Champaran,24.91169,86.17402,3
Bihar,East Champaran,25.228,86.17015,3
Bihar,East Champaran,26.6826,87.94246,1
Bihar,East Champaran,24.99035,84.22968,4
Bihar,East Champaran,25.18603,84.02055,4
Bihar,East Champaran,24.98502,85.34899,4
Bihar,East Champaran,25.15893,87.08994,3
Bihar,East Champaran,27.03419,85.06362,2
Bihar,East Champaran,25.98236,88.33041,1
Bihar,East Champaran,24.97055,88.31074,3
Bihar,East Champaran,24.28262,84.89226,4
Bihar,East Champaran,26.80381,87.91029,1
Bihar,East Champaran,24.38183,85.58952,4
Bihar,East Champaran,27.14874,88.11756,1
Bihar,East Champaran,24.2777,85.98922,3
Bihar,East Champaran,26.28895,88.2275,1
Bihar,East Champaran,24.26579,83.46274,4
Bihar,East Champaran,27.50298,86.78778,1
Bihar,East Champaran,25.60758,83.228,4
Bihar,East Champaran,26.37224,86.0571,1
Bihar,East Champaran,24.90544,83.91444,4
Bihar,East Champaran,27.46211,86.9511,1
Bihar,East Champaran,24.33573,86.96901,3
Bihar,East Champaran,25.281,86.41102,3
Bihar,East Champaran,24.30887,88.01909,3
Bihar,East Champaran,26.44505,86.82553,1
Bihar,East Champaran,25.76416,85.40255,2
Bihar,East Champaran,24.88221,85.69695,3
Bihar,East Champaran,25.8276,84.23962,4
Bihar,East Champaran,24.13454,83.21787,4
Bihar,East Champaran,26.49737,87.61799,1
Bihar,East Champaran,27.2645,83.71387,2
Bihar,East Champaran,25.89316,88.40265,1
Bihar,East Champaran,27.22857,83.07884,2
Bihar,East Champaran,24.07016,86.15047,3
Bihar,East Champaran,26.39533,88.02958,1
Bihar,East Champaran,26.87702,86.86467,1
Bihar,East Champaran,25.20317,84.73022,4
Bihar,East Champaran,25.87735,84.14557,2
Bihar,East Champaran,24.7088,86.44834,3
Bihar,East Champaran,25.5629,84.14603,4
Bihar,East Champaran,26.61338,85.06999,2
Bihar,East Champaran,24.66043,87.02511,3
Bihar,East Champaran,25.33128,85.07457,4
Bihar,East Champaran,24.5582,84.90387,4
Bihar,East Champaran,25.80645,85.12401,2
Bihar,East Champaran,27.51483,88.00259,1
Bihar,East Champaran,25.94396,88.10811,1
Bihar,East Champaran,27.58359,84.99958,2
Bihar,East Champaran,26.70399,84.27055,2
Bihar,East Champaran,27.54998,85.63132,2
Bihar,East Champaran,25.61195,83.19067,4
Bihar,East Champaran,27.17517,87.46129,1
Bihar,East Champaran,27.57797,83.5808,2
Bihar,East Champaran,26.86984,86.64482,1
Bihar,East Champaran,24.45606,83.30538,4
Bihar,East Champaran,25.15016,84.27743,4
Bihar,East Champaran,25.715,87.8092,3
Bihar,East Champaran,27.39888,87.27629,1
Bihar,East Champaran,25.84439,87.55067,1
Bihar,East Champaran,24.99943,83.16607,4
Bihar,East Champaran,25.17861,85.76814,3
Bihar,East Champaran,26.06106,88.3534,1
Bihar,East Champaran,24.34552,86.55338,3
Bihar,East Champaran,24.3073,87.9946,3
Bihar,East Champaran,26.59227,83.6286,2
Bihar,East Champaran,24.3262,83.98213,4
Bihar,East Champaran,26.19245,87.66907,1
Bihar,East Champaran,27.21751,87.99179,1
Bihar,East Champaran,25.53001,86.26562,3
Bihar,East Champaran,27.30334,85.88348,1
Bihar,East Champaran,25.58589,85.1823,4
Bihar,East Champaran,25.76861,87.55607,3
Bihar,East Champaran,26.07061,84.26055,2
Bihar,East Champaran,24.76521,87.0863,3
Bihar,East Champaran,26.48588,86.78087,1
Bihar,East Champaran,25.45297,86.12237,3
Bihar,East Champaran,25.86139,87.06422,1
Bihar,East Champaran,26.92677,83.54536,2
Bihar,East Champaran,25.81299,85.10352,2
Bihar,East Champaran,26.60025,84.04186,2
Bihar,East Champaran,26.94359,86.19883,1
Bihar,East Champaran,25.47762,87.18402,3
Bihar,East Champaran,25.3455,86.39221,3
Bihar,East Champaran,26.01834,83.59949,2
Bihar,East Champaran,24.30225,85.03242,4
Bihar,East Champaran,25.17076,83.85508,4
Bihar,East Champaran,25.06228,85.64899,4
Bihar,East Champaran,24.0492,83.82186,4
Bihar,East Champaran,27.2414,84.08412,2
Bihar,East Champaran,24.59306,86.8399,3
Bihar,East Champaran,24.48275,88.29866,3
Bihar,East Champaran,27.1018,87.44519,1
Bihar,East Champaran,26.4285,87.71048,1
Bihar,East Champaran,27.30161,84.39841,2
Bihar,East Champaran,25.99743,88.22678,1
Bihar,East Champaran,27.41248,85.43394,2
Bihar,East Champaran,26.13034,83.82323,2
Bihar,East Champaran,24.79279,86.30796,3
Bihar,East Champaran,26.41505,86.09229,1
Bihar,East Champaran,24.76329,83.81879,4
Bihar,East Champaran,27.36065,87.88053,1
Bihar,East Champaran,27.00787,83.32307,2
Bihar,East Champaran,24.87075,87.83513,3
Bihar,East Champaran,25.86436,84.15535,2
Bihar,East Champaran,25.32827,83.13277,4
Bihar,East Champaran,25.55291,85.63355,4
Bihar,East Champaran,27.25634,87.81982,1
Bihar,East Champaran,26.83907,83.30378,2
Bihar,East Champaran,25.39283,84.53227,4
Bihar,East Champaran,27.32675,83.68399,2
Bihar,East Champaran,24.50285,87.80339,3
Bihar,East Champaran,24.88322,86.26488,3
Bihar,East Champaran,27.53318,83.91496,2
Bihar,East Champaran,24.72882,84.14729,4
Bihar,East Champaran,27.16627,86.98678,1
Bihar,East Champaran,26.10864,86.84344,1
Bihar,East Champaran,26.11764,87.21364,1
Bihar,East Champaran,26.88058,84.23034,2
Bihar,East Champaran,26.47585,87.59462,1
Bihar,East Champaran,26.3935,86.17582,1
Bihar,East Champaran,25.63915,83.49066,4
Bihar,East Champaran,25.93376,84.07354,2
Bihar,East Champaran,25.09316,83.60998,4
Bihar,East Champaran,26.27328,85.85029,2
Bihar,East Champaran,26.69536,84.83935,2
Bihar,East Champaran,26.71346,84.38598,2
Bihar,East Champaran,24.14975,88.3514,3
Bihar,East Champaran,26.03519,87.47195,1
Bihar,East Champaran,24.38081,83.58134,4
Bihar,East Champaran,26.26131,83.10288,2
Bihar,East Champaran,25.75047,86.37849,3
Bihar,East Champaran,27.54152,85.16719,2
Bihar,East Champaran,24.82917,85.86781,3
Bihar,East Champaran,25.86852,87.07507,1
Bihar,East Champaran,24.37769,83.34134,4
Bihar,East Champaran,25.25289,84.32298,4
Bihar,East Champaran,25.4932,83.70058,4
Bihar,East Champaran,25.5384,85.02299,4
Bihar,East Champaran,26.4756,86.35796,1
Bihar,East Champaran,24.81043,84.4328,4
Bihar,East Champaran,25.04263,84.35298,4
Bihar,East Champaran,24.58102,88.33168,3
Bihar,East Champaran,24.18958,86.14881,3
Bihar,East Champaran,24.49072,87.77576,3
Bihar,East Champaran,27.56119,86.54537,1
Bihar,East Champaran,27.0308,88.05696,1
Bihar,East Champaran,26.67253,84.39823,2
Bihar,East Champaran,26.80789,83.123,2
Bihar,East Champaran,24.98063,84.24396,4
Bihar,East Champaran,24.574,87.53072,3
Bihar,East Champaran,26.50821,83.63112,2
Bihar,East Champaran,26.13465,86.34255,1
Bihar,East Champaran,24.69102,85.84141,3
Bihar,East Champaran,27.28567,84.89688,2
Bihar,East Champaran,25.69541,83.71606,4
Bihar,East Champaran,25.41602,84.66046,4
Bihar,East Champaran,25.31463,86.6194,3
Bihar,East Champaran,25.7045,84.89976,4
Bihar,East Champaran,26.19624,83.20236,2
Bihar,East Champaran,24.21892,87.15101,3
Bihar,East Champaran,27.16593,84.49833,2
Bihar,East Champaran,26.03318,85.50379,2
Bihar,East Champaran,24.16554,83.1776,4
Bihar,East Champaran,26.89852,85.08644,2
Bihar,East Champaran,27.42515,87.56434,1
Bihar,East Champaran,25.97161,86.88072,1
Bihar,East Champaran,25.34429,84.47696,4
Bihar,East Champaran,26.49037,85.46753,2
Bihar,East Champaran,24.37204,87.75305,3
Bihar,East Champaran,24.65294,87.44223,3
Bihar,East Champaran,24.34748,83.46544,4
Bihar,East Champaran,26.58686,87.96128,1
Bihar,East Champaran,26.62714,88.19618,1
Bihar,East Champaran,26.79341,88.06763,1
Bihar,East Champaran,27.4425,87.16232,1
Bihar,East Champaran,24.44761,84.07943,4
Bihar,East Champaran,24.40874,85.15288,4
Bihar,East Champaran,25.54081,84.79644,4
Bihar,East Champaran,26.68011,87.1971,1
Bihar,East Champaran,25.38048,88.03466,3
Bihar,East Champaran,27.45671,83.74855,2
Bihar,East Champaran,25.85906,84.27255,2
Bihar,East Champaran,27.13361,85.22518,2
Bihar,East Champaran,24.88583,86.12313,3
Bihar,East Champaran,26.92747,87.04115,1
Bihar,East Champaran,25.35481,83.68373,4
Bihar,East Champaran,24.72934,83.37739,4
Bihar,East Champaran,24.14101,87.23359,3
Bihar,East Champaran,26.01558,85.76391,2
Bihar,East Champaran,27.1454,83.29814,2
Bihar,East Champaran,25.40153,87.07222,3
Bihar,East Champaran,25.7737,88.27769,1
Bihar,East Champaran,27.51227,83.75944,2
Bihar,East Champaran,26.01184,86.87508,1
Bihar,East Champaran,26.39718,83.37782,2
Bihar,East Champaran,25.98027,86.38059,1
Bihar,East Champaran,24.97791,84.47499,4
Bihar,East Champaran,25.83329,86.36777,3
Bihar,East Champaran,26.95064,83.38596,2
Bihar,East Champaran,26.49825,86.73683,1
Bihar,East Champaran,26.78626,86.65156,1
Bihar,East Champaran,24.25603,85.05394,4
Bihar,East Champaran,26.56703,86.48777,1
Bihar,East Champaran,24.76527,85.27938,4
Bihar,East Champaran,26.07543,85.33106,2
Bihar,East Champaran,24.15264,88.05983,3
Bihar,East Champaran,25.17115,85.68368,3
Bihar,East Champaran,25.56568,85.61205,4
Bihar,East Champaran,25.34722,87.04144,3
Bihar,East Champaran,26.08452,83.62882,2
Bihar,East Champaran,25.92041,85.5927,2
Bihar,East Champaran,25.43709,83.34604,4
Bihar,East Champaran,26.2341,87.11621,1
Bihar,East Champaran,27.37402,86.57763,1
Bihar,East Champaran,27.04412,86.33102,1
Bihar,East Champaran,24.62222,86.92673,3
Bihar,East Champaran,24.47643,85.31449,4
Bihar,East Champaran,26.61213,84.72382,2
Bihar,East Champaran,25.94344,83.79099,2
Bihar,East Champaran,25.69904,83.12053,4
Bihar,East Champaran,25.91338,83.24215,4
Bihar,East Champaran,27.511,84.56786,2
Bihar,East Champaran,24.30589,84.09908,4
Bihar,East Champaran,24.45007,86.65705,3
Bihar,East Champaran,26.29447,86.62163,1
Bihar,East Champaran,24.49089,88.20099,3
Bihar,East Champaran,24.4129,84.58233,4
Bihar,East Champaran,27.47167,83.05486,2
Bihar,East Champaran,27.25308,87.25708,1
Bihar,East Champaran,25.04421,85.02565,4
Bihar,East Champaran,26.79475,86.35105,1
Bihar,East Champaran,27.5974,84.94506,2
Bihar,East Champaran,27.11941,85.46334,2
Bihar,East Champaran,24.85601,84.03707,4
Bihar,East Champaran,24.0697,84.72263,4
Bihar,East Champaran,26.65028,86.45281,1
Bihar,East Champaran,25.85955,84.65151,2
Bihar,East Champaran,25.92696,84.51623,2
Bihar,East Champaran,27.59631,87.38623,1
Bihar,East Champaran,25.69474,84.19978,4
Bihar,East Champaran,25.1434,83.33891,4
Bihar,East Champaran,25.10501,87.22604,3
Bihar,East Champaran,27.048,87.93241,1
Bihar,East Champaran,24.48006,86.19136,3
Bihar,East Champaran,26.92242,86.12786,1
Bihar,East Champaran,25.28426,83.32346,4
Bihar,East Champaran,26.13884,87.12597,1
Bihar,East Champaran,27.05445,85.28359,2
Bihar,East Champaran,26.85279,84.78053,2
Bihar,East Champaran,26.67176,86.69117,1
Bihar,East Champaran,24.58443,85.94923,3
Bihar,East Champaran,25.16003,85.01526,4
Bihar,East Champaran,26.79401,86.36718,1
Bihar,East Champaran,25.23831,86.30038,3
Bihar,East Champaran,25.35947,85.8949,3
Bihar,East Champaran,25.11513,83.42374,4
Bihar,East Champaran,25.28232,87.36432,3
Bihar,East Champaran,27.43381,83.65539,2
Bihar,East Champaran,25.80158,85.83563,3
Bihar,East Champaran,27.02837,83.7217,2
Bihar,East Champaran,24.8592,84.94244,4
Bihar,East Champaran,25.87616,85.96445,3
Bihar,East Champaran,24.35726,85.8674,3
Bihar,East Champaran,26.29095,85.36736,2
Bihar,East Champaran,27.52356,83.05188,2
Bihar,East Champaran,27.3054,84.60109,2
Bihar,East Champaran,26.44077,87.03834,1
Bihar,East Champaran,27.30128,85.31324,2
Bihar,East Champaran,25.69671,85.40821,2
Bihar,East Champaran,24.97046,86.45747,3
Bihar,East Champaran,24.5581,84.08251,4
Bihar,East Champaran,24.99001,84.4562,4
Bihar,East Champaran,25.76501,83.57179,4
Bihar,East Champaran,25.33161,83.60221,4
Bihar,East Champaran,24.76856,86.01671,3
Bihar,East Champaran,26.55673,86.86117,1
Bihar,East Champaran,26.01506,85.14437,2
Bihar,East Champaran,25.5013,83.17431,4
Bihar,East Champaran,27.39488,85.10246,2
Bihar,East Champaran,24.01023,86.80985,3
Bihar,East Champaran,24.24619,86.53716,3
Bihar,East Champaran,25.478,83.39877,4
Bihar,East Champaran,26.73922,87.41641,1
Bihar,East Champaran,24.13608,88.4309,3
Bihar,East Champaran,26.34134,83.08287,2
Bihar,East Champaran,26.86335,83.44638,2
Bihar,East Champaran,25.2209,85.45505,4
Bihar,East Champaran,24.92841,84.31025,4
Bihar,East Champaran,24.30462,84.31867,4
Bihar,East Champaran,24.3253,86.59151,3
Bihar,East Champaran,25.45815,86.00251,3
Bihar,East Champaran,25.84136,87.43303,1
Bihar,East Champaran,25.79558,86.96345,3
Bihar,East Champaran,26.36062,85.71339,2
Bihar,East Champaran,27.41348,85.641,2
Bihar,East Champaran,25.82872,83.11068,4
Bihar,East Champaran,27.46533,84.90535,2
Bihar,East Champaran,26.16369,84.78823,2
Bihar,East Champaran,24.80895,87.59737,3
Bihar,East Champaran,24.37642,85.3657,4
Bihar,East Champaran,24.14074,83.96462,4
Bihar,East Champaran,24.6448,85.36377,4
Bihar,East Champaran,26.18089,84.01389,2
Bihar,East Champaran,24.52669,87.43562,3
Bihar,East Champaran,25.22302,87.41967,3
Bihar,East Champaran,26.66058,86.39807,1
Bihar,East Champaran,26.21979,85.32733,2
Bihar,East Champaran,24.79456,86.76086,3
Bihar,East Champaran,27.06191,84.67985,2
Bihar,East Champaran,25.60398,87.37132,3
Bihar,East Champaran,24.95832,86.32722,3
Bihar,East Champaran,25.29193,84.38627,4
Bihar,East Champaran,27.15736,87.07189,1
Bihar,East Champaran,26.59315,86.17917,1
Bihar,East Champaran,26.85091,84.11293,2
Bihar,East Champaran,24.91793,83.28186,4
Bihar,East Champaran,26.74848,85.91966,1
Bihar,East Champaran,24.68727,87.17894,3
Bihar,East Champaran,27.05311,86.72959,1
Bihar,East Champaran,26.8723,87.88667,1
Bihar,East Champaran,27.17487,87.46259,1
Bihar,East Champaran,25.67901,84.6318,4
Bihar,East Champaran,26.35117,87.10849,1
Bihar,East Champaran,27.15802,83.87987,2
Bihar,East Champaran,24.93934,86.25731,3
Bihar,East Champaran,24.94054,83.47471,4
Bihar,East Champaran,25.10256,88.29245,3
Bihar,East Champaran,24.37276,86.63838,3
Bihar,East Champaran,26.78086,85.31054,2
Bihar,East Champaran,26.25796,87.62955,1
Bihar,East Champaran,27.04871,85.22758,2
Bihar,East Champaran,24.97367,84.47861,4
Bihar,East Champaran,24.7784,85.64412,4
Bihar,East Champaran,26.04492,87.98518,1
Bihar,East Champaran,26.82109,86.85684,1
Bihar,East Champaran,25.60106,88.12273,3
Bihar,East Champaran,25.53843,88.09336,3
Bihar,East Champaran,25.10532,84.34318,4
Bihar,East Champaran,26.76781,84.68608,2
Bihar,East Champaran,25.29281,86.99375,3
Bihar,East Champaran,24.81274,84.74979,4
Bihar,East Champaran,25.6581,86.79218,3
Bihar,East Champaran,24.06246,84.44211,4
Bihar,East Champaran,24.83685,83.99848,4
Bihar,East Champaran,24.85148,87.84702,3
Bihar,East Champaran,24.48419,87.44612,3
Bihar,East Champaran,27.22034,88.47688,1
Bihar,East Champaran,24.2921,84.44976,4
Bihar,East Champaran,27.14341,86.04474,1
Bihar,East Champaran,27.40544,87.01316,1
Bihar,East Champaran,26.57863,87.10178,1
Bihar,East Champaran,25.52682,86.47109,3
Bihar,East Champaran,25.33731,85.78048,3
Bihar,East Champaran,25.84044,87.06145,1
Bihar,East Champaran,26.3344,87.5236,1
Bihar,East Champaran,25.91624,88.49035,1
Bihar,East Champaran,27.47651,87.97617,1
Bihar,East Champaran,24.64216,88.22186,3
Bihar,East Champaran,25.36362,86.82801,3
Bihar,East Champaran,26.92397,88.03181,1
Bihar,East Champaran,24.22126,87.0658,3
Bihar,East Champaran,24.79199,83.8685,4
Bihar,East Champaran,26.13967,87.55987,1
Bihar,East Champaran,25.52444,87.52045,3
Bihar,East Champaran,24.83295,85.78095,3
Bihar,East Champaran,27.17673,84.14059,2
Bihar,East Champaran,26.72432,85.30644,2
Bihar,East Champaran,24.22201,84.656,4
Bihar,East Champaran,26.23325,85.40123,2
Bihar,East Champaran,26.44618,86.67283,1
Bihar,East Champaran,27.32434,83.34323,2
Bihar,East Champaran,26.67851,86.56064,1
Bihar,East Champaran,27.55761,85.45422,2
Bihar,East Champaran,26.79024,86.93284,1
Bihar,East Champaran,26.41985,84.7117,2
Bihar,East Champaran,24.86917,86.30107,3
Bihar,East Champaran,27.05909,86.804,1
Bihar,East Champaran,26.58146,87.18022,1
Bihar,East Champaran,24.12371,85.06187,4
Bihar,East Champaran,24.39099,87.5884,3
Bihar,East Champaran,26.6092,85.6113,2
Bihar,East Champaran,24.81128,84.1093,4
Bihar,East Champaran,26.15657,85.36516,2
Bihar,East Champaran,26.81189,83.6779,2
Bihar,East Champaran,26.09272,83.60747,2
Bihar,East Champaran,26.14103,86.88164,1
Bihar,East Champaran,26.11605,87.23656,1
Bihar,East Champaran,25.69048,83.31069,4
Bihar,East Champaran,27.23593,83.45356,2
Bihar,East Champaran,26.58527,85.67959,2
Bihar,East Champaran,26.86921,88.03021,1
Bihar,East Champaran,26.96556,84.44115,2
Bihar,East Champaran,24.86262,87.17052,3
Bihar,East Champaran,25.45659,83.15982,4
Bihar,East Champaran,25.78121,85.94163,3
Bihar,East Champaran,24.88139,86.52837,3
Bihar,East Champaran,25.35604,85.57261,4
Bihar,East Champaran,24.8542,84.84326,4
Bihar,East Champaran,25.2751,87.40847,3
Bihar,East Champaran,25.22369,87.47319,3
Bihar,East Champaran,26.51485,85.53598,2
Bihar,East Champaran,26.65824,86.26056,1
Bihar,East Champaran,24.60219,86.21965,3
Bihar,East Champaran,26.59581,85.80217,2
Bihar,East Champaran,26.58281,85.88867,1
Bihar,East Champaran,24.03632,87.59439,3
Bihar,East Champaran,27.33449,87.89989,1
Bihar,East Champaran,24.978,88.22508,3
Bihar,East Champaran,26.10722,84.01728,2
Bihar,East Champaran,27.40953,87.98205,1
Bihar,East Champaran,24.11107,86.76072,3
Bihar,East Champaran,25.21491,87.95785,3
Bihar,East Champaran,27.02353,83.46529,2
Bihar,East Champaran,25.83459,83.18125,4
Bihar,East Champaran,26.36745,84.21821,2
Bihar,East Champaran,25.03273,85.62076,4
Bihar,East Champaran,24.98381,83.67302,4
Bihar,East Champaran,24.62194,86.6555,3
Bihar,East Champaran,25.81499,87.19852,1
Bihar,East Champaran,24.24291,88.02979,3
Bihar,East Champaran,24.46917,84.86123,4
Bihar,East Champaran,24.49561,84.27125,4
Bihar,East Champaran,25.61698,83.6308,4
Bihar,East Champaran,24.06837,87.5951,3
Bihar,East Champaran,26.7661,83.14091,2
Bihar,East Champaran,25.39008,83.19093,4
Bihar,East Champaran,26.26664,84.11537,2
Bihar,East Champaran,27.11791,85.96226,1
Bihar,East Champaran,24.30213,86.62174,3
Bihar,East Champaran,25.22175,86.42854,3
Bihar,East Champaran,25.25514,83.10266,4
Bihar,East Champaran,25.00831,87.82861,3
Bihar,East Champaran,25.12126,85.6322,4
Bihar,East Champaran,24.63918,86.64515,3
Bihar,East Champaran,24.18383,86.81011,3
Bihar,East Champaran,26.75228,87.10553,1
Bihar,East Champaran,27.43597,83.25142,2
Bihar,East Champaran,24.60221,86.41556,3
Bihar,East Champaran,24.71747,87.90797,3
Bihar,East Champaran,24.17634,86.94578,3
Bihar,East Champaran,27.51064,85.88715,1
Bihar,East Champaran,27.17334,83.9551,2
Bihar,East Champaran,24.54577,86.34539,3
Bihar,East Champaran,25.85944,87.65938,1
Bihar,East Champaran,24.86892,83.95454,4
Bihar,East Champaran,25.54624,88.2966,3
Bihar,East Champaran,26.57608,83.23218,2
Bihar,East Champaran,24.41519,85.59863,4
Bihar,East Champaran,24.84517,83.64323,4
Bihar,East Champaran,27.38354,87.30271,1
Bihar,East Champaran,26.56043,83.38935,2
Bihar,East Champaran,27.16528,87.78061,1
Bihar,East Champaran,24.10983,86.11876,3
Bihar,East Champaran,26.27187,83.15609,2
Bihar,East Champaran,24.45244,83.37879,4
Bihar,East Champaran,26.27746,86.08664,1
Bihar,East Champaran,26.16417,84.24851,2
Bihar,East Champaran,26.84949,85.44004,2
Bihar,East Champaran,24.62829,87.62268,3
Bihar,East Champaran,24.23136,83.71226,4
Bihar,East Champaran,26.31201,85.47723,2
Bihar,East Champaran,24.62765,84.44412,4
Bihar,East Champaran,25.57291,87.04076,3
Bihar,East Champaran,25.25241,87.66332,3
Bihar,East Champaran,25.39783,84.18533,4
Bihar,East Champaran,25.95326,86.39257,1
Bihar,East Champaran,25.37485,86.89377,3
Bihar,East Champaran,25.45674,83.73844,4
Bihar,East Champaran,25.13844,87.79589,3
Bihar,East Champaran,27.53117,87.2772,1
Bihar,East Champaran,27.03412,83.48811,2
Bihar,East Champaran,25.00241,86.00188,3
Bihar,East Champaran,24.42497,88.29593,3
Bihar,East Champaran,26.43604,85.11333,2
Bihar,East Champaran,24.62387,88.3733,3
Bihar,East Champaran,25.16247,87.92775,3
Bihar,East Champaran,25.30093,85.13912,4
Bihar,East Champaran,24.20179,88.11655,3
Bihar,East Champaran,24.18189,86.29659,3
